ecgi,cluster,municipio,day_date,periodo,n_usuarios,n_sessoes,download_bytes,upload_bytes,dur_media_s,drop_pct_medio,congestionamento_medio,chamadas_total,mensagens_total,lat,lon
7240501005162759,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-09,MANHA,1626,7032,94996010575,14197840131,474,0.0689,0.351,4956,4043,-27.597667,-48.585108
7240501005162759,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-09,TARDE,1919,8744,122984179789,18409826854,472,0.0688,0.35,6419,5025,-27.597667,-48.585108
724050699925215,ESTREITO_CAPOEIRAS,Sao Jose,2026-03-14,TARDE,2000,9588,159850302912,23994508489,477,0.0689,0.349,6767,5617,-27.578972,-48.609
724050696484269,AEROPORTO_HLZ,Florianopolis,2026-03-12,MANHA,1742,7702,104722977537,16055101784,483,0.0694,0.349,5393,4327,-27.664203,-48.534994
724050696484269,AEROPORTO_HLZ,Florianopolis,2026-03-12,MADRUGADA,579,2175,35248588440,5205834242,463,0.0696,0.358,1561,1277,-27.664203,-48.534994
724050696484269,AEROPORTO_HLZ,Florianopolis,2026-03-12,NOITE,1730,7738,113002633104,16583928186,476,0.0693,0.355,5548,4432,-27.664203,-48.534994
724050698410254,JURERE,Florianopolis,2026-03-14,MADRUGADA,447,1653,28056804245,4432029816,468,0.0685,0.357,1191,874,-27.489517,-48.535633
7240501003508453,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-12,MADRUGADA,693,2677,41370353830,6053974766,470,0.0688,0.344,1859,1453,-27.603972,-48.581722
724050696484161,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-03,MADRUGADA,550,2073,27547049479,4060540365,483,0.069,0.336,1466,1266,-27.598331,-48.576389
724050698586638,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-03,MADRUGADA,604,2210,30201008533,4476934435,473,0.0679,0.348,1600,1248,-27.607781,-48.634719
724050685014142,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-08,MADRUGADA,468,1710,29197578565,4156459260,478,0.0686,0.343,1197,1014,-27.605047,-48.594306
7240501004011684,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-09,MANHA,1574,6679,99242987818,15325545180,477,0.0686,0.352,4854,3855,-27.594453,-48.586731
724050699925240,ESTREITO_CAPOEIRAS,Sao Jose,2026-03-11,MADRUGADA,560,2149,30630568888,4564853647,493,0.0663,0.353,1558,1232,-27.571944,-48.603917
7240501005162759,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-14,MANHA,1101,4383,72590801914,10803501254,480,0.0686,0.351,3146,2598,-27.597667,-48.585108
724050683884425,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-15,TARDE,1953,9280,157719033236,23966772582,481,0.0695,0.344,6487,5199,-27.601483,-48.592317
724050696484323,NORTE_ILHA,Florianopolis,2026-03-02,MADRUGADA,518,1942,26987238134,3790216949,469,0.0669,0.341,1387,1082,-27.497669,-48.419811
724050699844231,BIGUACU_BR101_NORTE,Biguacu,2026-03-02,MADRUGADA,715,2704,43430143893,6614769800,492,0.0708,0.343,1890,1550,-27.51925,-48.640444
724050696484323,NORTE_ILHA,Florianopolis,2026-03-09,MANHA,1595,6846,94797588494,14165481310,471,0.0701,0.35,5070,3965,-27.497669,-48.419811
7240501005162686,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-09,MADRUGADA,565,2085,27087893505,3983449963,483,0.0689,0.36,1451,1193,-27.580831,-48.594167
724050699109710,INGLESES,Florianopolis,2026-03-10,MADRUGADA,582,2111,27016175914,4061550540,482,0.0696,0.354,1469,1237,-27.439417,-48.387583
724050699323290,AEROPORTO_HLZ,Florianopolis,2026-03-15,MANHA,1189,4721,88358337491,13488830135,497,0.0679,0.351,3371,2703,-27.687672,-48.565403
7240501005162783,UFSC,Florianopolis,2026-03-01,NOITE,2695,13099,268033293253,40441928621,481,0.0681,0.352,9230,7416,-27.596942,-48.549719
7240501005162546,CAMPECHE,Florianopolis,2026-03-02,MANHA,1801,8083,112356918273,17016570713,474,0.0691,0.346,5763,4619,-27.680831,-48.4925
724050696484323,NORTE_ILHA,Florianopolis,2026-03-03,MADRUGADA,512,1924,26264569452,4002878261,471,0.0699,0.353,1360,1082,-27.497669,-48.419811
7240501005172223,TRINDADE,Florianopolis,2026-03-06,MADRUGADA,729,2806,46995145021,7011766665,479,0.0673,0.361,1997,1625,-27.605831,-48.531389
7240501005162716,LAGOA_CONCEICAO,Florianopolis,2026-03-07,MANHA,1225,4975,84727616676,12461894688,471,0.0682,0.348,3564,2714,-27.633306,-48.473306
7240501005162732,NORTE_ILHA,Florianopolis,2026-03-10,NOITE,1666,7396,95951560021,14700197229,474,0.0693,0.344,5233,4246,-27.496108,-48.418608
724050699861713,SAO_JOSE_ROÇADO,Sao Jose,2026-03-14,MANHA,779,3129,52600692542,7912860567,479,0.0689,0.35,2271,1753,-27.582278,-48.677056
7240501004550410,UFSC,Florianopolis,2026-03-01,MADRUGADA,619,2223,54065171523,8101044594,489,0.0678,0.363,1764,1339,-27.590569,-48.557111
7240501004978224,BIGUACU_BR101_NORTE,Biguacu,2026-03-13,MADRUGADA,710,2635,38605641735,5934956191,494,0.0663,0.344,1868,1497,-27.508108,-48.654131
724050684144778,CBD_BEIRAMAR,Florianopolis,2026-03-06,MADRUGADA,698,2636,35140259196,5359713700,490,0.068,0.351,1945,1465,-27.595694,-48.548194
724050684145073,CBD_BEIRAMAR,Florianopolis,2026-03-09,MADRUGADA,747,2806,42797393403,6232145372,484,0.0697,0.349,2022,1660,-27.587967,-48.555231
724050683793438,NORTE_ILHA,Florianopolis,2026-03-01,NOITE,1883,8989,147531192633,21776645831,478,0.069,0.351,6278,5134,-27.482269,-48.491897
724050684641844,NORTE_ILHA,Florianopolis,2026-03-02,MADRUGADA,519,1932,26914834054,3895264421,490,0.071,0.354,1369,1118,-27.451714,-48.452175
724050697397122,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-04,TARDE,1941,8625,128809296442,19587170454,471,0.0671,0.356,6280,5145,-27.5886,-48.590167
724050696484323,NORTE_ILHA,Florianopolis,2026-03-07,MADRUGADA,432,1597,30550224166,4740255604,484,0.0676,0.333,1137,876,-27.497669,-48.419811
724050699925258,SAO_JOSE_ROÇADO,Sao Jose,2026-03-08,NOITE,1508,6784,120575838919,18379401921,480,0.0714,0.354,4765,3884,-27.5465,-48.629694
724050683793438,NORTE_ILHA,Florianopolis,2026-03-10,TARDE,1740,8029,111309266098,16323986735,478,0.068,0.353,5696,4484,-27.482269,-48.491897
724050683793438,NORTE_ILHA,Florianopolis,2026-03-10,NOITE,1542,6775,84034032252,12166122349,470,0.0702,0.353,4847,3878,-27.482269,-48.491897
724050684641844,NORTE_ILHA,Florianopolis,2026-03-11,NOITE,1546,6814,93007747658,13991005780,482,0.0682,0.351,4952,3942,-27.451714,-48.452175
724050699109663,NORTE_ILHA,Florianopolis,2026-03-13,MANHA,1529,6693,96157835883,14567869797,478,0.0692,0.351,4900,3767,-27.482361,-48.491944
7240501005162562,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-15,MADRUGADA,443,1654,28827371083,4542376963,466,0.0705,0.362,1214,932,-27.604942,-48.594306
724050699844282,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-15,MADRUGADA,509,1889,33233664993,4820752014,470,0.0699,0.347,1388,1038,-27.594139,-48.612611
724050697341879,RESIDENCIAL_NORTE,Florianopolis,2026-03-03,MADRUGADA,632,2390,35113788712,4901365601,492,0.0699,0.331,1660,1381,-27.542733,-48.505306
7240501003495076,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-04,MANHA,1811,7844,118962372043,18508941663,484,0.0688,0.352,5649,4670,-27.594458,-48.637742
724050699925231,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-08,MADRUGADA,549,1978,33740693742,5069516796,484,0.0691,0.344,1447,1136,-27.600833,-48.648111
724050684142660,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-15,MADRUGADA,545,1954,38488678100,5893934900,472,0.0661,0.353,1432,1172,-27.6075,-48.638889
724050696484269,AEROPORTO_HLZ,Florianopolis,2026-03-10,MADRUGADA,596,2285,31053281936,4637569992,490,0.0703,0.343,1613,1253,-27.664203,-48.534994
7240501005162538,AEROPORTO_HLZ,Florianopolis,2026-03-11,MADRUGADA,595,2136,31738557422,4752411488,492,0.0716,0.359,1612,1219,-27.66,-48.543331
7240501003862800,CBD_BEIRAMAR,Florianopolis,2026-03-15,MADRUGADA,650,2488,42630960022,6532680065,466,0.0708,0.351,1685,1466,-27.586028,-48.547444
724050698820037,CAMPECHE,Florianopolis,2026-03-15,MADRUGADA,546,2041,39298398318,6089889600,491,0.0644,0.364,1393,1215,-27.658469,-48.506081
7240501005162635,UFSC,Florianopolis,2026-03-09,MADRUGADA,771,2951,45250642315,6739018966,479,0.071,0.351,2048,1769,-27.592608,-48.555469
724050683983270,CBD_BEIRAMAR,Florianopolis,2026-03-09,MADRUGADA,726,2684,40682776648,6126928248,478,0.0693,0.356,1943,1505,-27.591528,-48.552775
724050683793438,NORTE_ILHA,Florianopolis,2026-03-09,NOITE,1558,6949,97606199489,14823754963,484,0.0667,0.361,4943,3891,-27.482269,-48.491897
7240501005162651,INGLESES,Florianopolis,2026-03-12,MANHA,1660,7307,109711487494,16567953105,474,0.0681,0.351,5032,4047,-27.466247,-48.382028
724050696484315,INGLESES,Florianopolis,2026-03-13,MADRUGADA,556,2105,27218614295,4004451613,495,0.0678,0.363,1534,1220,-27.43975,-48.419811
724050699109663,NORTE_ILHA,Florianopolis,2026-03-07,MADRUGADA,458,1631,30745535433,4606956468,472,0.0685,0.353,1221,989,-27.482361,-48.491944
7240501003861722,TRINDADE,Florianopolis,2026-03-07,MADRUGADA,655,2400,46573130367,6702089003,492,0.0689,0.362,1780,1420,-27.601811,-48.526975
724050685015394,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-04,MADRUGADA,597,2288,33584724260,5179832822,499,0.0689,0.361,1660,1288,-27.586064,-48.609675
724050698820037,CAMPECHE,Florianopolis,2026-03-05,MADRUGADA,627,2255,32665374791,4980605724,469,0.0701,0.344,1631,1311,-27.658469,-48.506081
7240501005172207,CAMPECHE,Florianopolis,2026-03-07,MANHA,1178,4862,80717739955,11755878402,487,0.0673,0.347,3354,2743,-27.705278,-48.505556
724050683935135,CANASVIEIRAS,Florianopolis,2026-03-12,MADRUGADA,716,2740,42802154820,6577271809,492,0.067,0.335,1963,1524,-27.4292,-48.458697
7240501005162740,RESIDENCIAL_NORTE,Florianopolis,2026-03-08,MADRUGADA,588,2189,39819508191,5908147094,489,0.0723,0.343,1575,1259,-27.554614,-48.497806
724050699654467,SC401_CORREDOR,Florianopolis,2026-03-01,MADRUGADA,444,1663,26725435344,4038176504,481,0.0689,0.362,1211,962,-27.574556,-48.510583
724050699654556,LAGOA_CONCEICAO,Florianopolis,2026-03-09,NOITE,1820,8231,120021968978,17791657210,488,0.0686,0.358,5834,4655,-27.63325,-48.473389
724050699654556,LAGOA_CONCEICAO,Florianopolis,2026-03-09,MADRUGADA,609,2253,38171211042,5607439149,493,0.0665,0.346,1631,1293,-27.63325,-48.473389
724050697342212,RESIDENCIAL_NORTE,Florianopolis,2026-03-01,MADRUGADA,587,2172,36223729771,5460645551,466,0.0677,0.342,1575,1304,-27.528831,-48.513689
7240501003862800,CBD_BEIRAMAR,Florianopolis,2026-03-01,NOITE,2585,12102,216325168589,32196624429,485,0.0685,0.344,8552,7024,-27.586028,-48.547444
7240501005162651,INGLESES,Florianopolis,2026-03-02,MANHA,1627,7091,102504511812,14906227971,480,0.0693,0.344,5096,4089,-27.466247,-48.382028
7240501005162864,LAGOA_CONCEICAO,Florianopolis,2026-03-03,NOITE,1812,8033,119881574297,18063581337,489,0.0694,0.349,5770,4585,-27.609442,-48.449442
7240501005162864,LAGOA_CONCEICAO,Florianopolis,2026-03-03,MANHA,1765,7667,110649485938,16550967961,485,0.0683,0.358,5540,4378,-27.609442,-48.449442
724050685015378,SAO_JOSE_ROÇADO,Sao Jose,2026-03-07,MADRUGADA,351,1350,24269472500,3699805689,474,0.069,0.357,986,771,-27.567222,-48.617175
724050699109663,NORTE_ILHA,Florianopolis,2026-03-08,MADRUGADA,466,1752,30509454957,4535145554,511,0.0673,0.341,1278,1029,-27.482361,-48.491944
7240501005172207,CAMPECHE,Florianopolis,2026-03-11,NOITE,1922,8648,127345709790,19418791801,472,0.0685,0.343,6054,4869,-27.705278,-48.505556
7240501005162600,CBD_BEIRAMAR,Florianopolis,2026-03-12,MANHA,2051,8894,135111057051,20601812572,477,0.0687,0.349,6307,5070,-27.585,-48.543889
7240501003508453,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-12,NOITE,2034,9204,145341026288,21692113923,477,0.0684,0.345,6622,5426,-27.603972,-48.581722
724050696484315,INGLESES,Florianopolis,2026-03-14,MADRUGADA,480,1761,31439357648,4736654998,508,0.0688,0.359,1305,1035,-27.43975,-48.419811
724050698410114,BIGUACU_BR101_NORTE,Biguacu,2026-03-04,MADRUGADA,701,2579,41869292253,6193299746,487,0.0669,0.352,1899,1543,-27.531419,-48.635089
7240501003962715,BIGUACU_BR101_NORTE,Biguacu,2026-03-10,MADRUGADA,722,2776,41972227884,6326327802,469,0.0675,0.354,1898,1540,-27.508108,-48.654131
7240501003962715,BIGUACU_BR101_NORTE,Biguacu,2026-03-15,NOITE,2583,12634,252694293525,38107821214,479,0.0682,0.347,9040,7227,-27.508108,-48.654131
724050685015394,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-01,MADRUGADA,522,1901,35309687969,5357683613,457,0.0678,0.358,1335,1135,-27.586064,-48.609675
724050699861578,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-12,MADRUGADA,613,2301,34588294576,5282435524,479,0.0662,0.348,1667,1319,-27.572972,-48.617889
724050685015394,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-13,MADRUGADA,612,2220,33314743557,5154392308,471,0.0681,0.346,1643,1332,-27.586064,-48.609675
724050687263808,INGLESES,Florianopolis,2026-03-11,MADRUGADA,542,2017,29390116794,4506544163,473,0.07,0.355,1340,1198,-27.439722,-48.387592
724050699109710,INGLESES,Florianopolis,2026-03-11,MADRUGADA,548,2045,29201424982,4376731410,491,0.0685,0.36,1483,1202,-27.439417,-48.387583
724050696484315,INGLESES,Florianopolis,2026-03-12,MADRUGADA,548,2075,27379346764,4008609286,472,0.07,0.353,1492,1167,-27.43975,-48.419811
7240501005162651,INGLESES,Florianopolis,2026-03-13,MADRUGADA,602,2207,29375111713,4409801741,496,0.0703,0.354,1636,1258,-27.466247,-48.382028
724050696484269,AEROPORTO_HLZ,Florianopolis,2026-03-02,MADRUGADA,588,2208,30173797958,4351250392,477,0.0673,0.352,1558,1248,-27.664203,-48.534994
724050688192491,SAO_JOSE_ROÇADO,Sao Jose,2026-03-06,MADRUGADA,412,1504,16207441305,2481771794,479,0.0686,0.351,1039,836,-27.570694,-48.644742
7240501005309970,AEROPORTO_HLZ,Florianopolis,2026-03-07,MANHA,1236,5161,91824255415,14191989318,483,0.0692,0.354,3751,2910,-27.699858,-48.550608
724050684142457,CBD_BEIRAMAR,Florianopolis,2026-03-08,MADRUGADA,585,2145,40400676543,6039647725,486,0.0678,0.363,1516,1277,-27.585,-48.544722
7240501005162767,TRINDADE,Florianopolis,2026-03-12,MADRUGADA,764,2962,39064312143,5803617001,474,0.0719,0.35,2070,1725,-27.583889,-48.523889
724050696484269,AEROPORTO_HLZ,Florianopolis,2026-03-13,MANHA,1803,7927,119054708464,18151432705,489,0.0685,0.353,5712,4496,-27.664203,-48.534994
7240501003484449,CBD_BEIRAMAR,Florianopolis,2026-03-05,MADRUGADA,688,2676,33901564682,4977521076,488,0.0679,0.337,1889,1455,-27.594881,-48.54445
7240501003862800,CBD_BEIRAMAR,Florianopolis,2026-03-05,NOITE,2188,9681,134407340369,20664972544,481,0.0704,0.349,6840,5494,-27.586028,-48.547444
7240501003294445,SC401_CORREDOR,Florianopolis,2026-03-13,MADRUGADA,515,1910,28909307001,4343242950,491,0.0705,0.351,1337,1086,-27.538056,-48.527389
724050697792102,CBD_BEIRAMAR,Florianopolis,2026-03-15,MADRUGADA,625,2341,40419162257,6285067071,495,0.0707,0.344,1672,1362,-27.591372,-48.552747
7240501003862800,CBD_BEIRAMAR,Florianopolis,2026-03-01,MANHA,1400,5664,100457876355,14940844054,481,0.07,0.351,4042,3150,-27.586028,-48.547444
724050697792102,CBD_BEIRAMAR,Florianopolis,2026-03-01,MADRUGADA,594,2153,37737281424,5770941820,471,0.0655,0.345,1640,1262,-27.591372,-48.552747
724050699925258,SAO_JOSE_ROÇADO,Sao Jose,2026-03-06,TARDE,1362,6227,84449185410,12805979989,481,0.0683,0.352,4486,3525,-27.5465,-48.629694
724050684145073,CBD_BEIRAMAR,Florianopolis,2026-03-13,MANHA,2132,9347,133796457083,20143296659,469,0.0693,0.353,6750,5375,-27.587967,-48.555231
724050697342190,CBD_BEIRAMAR,Florianopolis,2026-03-15,MANHA,1396,5690,110189359102,16835019135,476,0.0695,0.353,4077,3148,-27.5834,-48.544683
724050697342190,CBD_BEIRAMAR,Florianopolis,2026-03-15,MADRUGADA,604,2278,39912686870,6168088524,492,0.0682,0.345,1602,1257,-27.5834,-48.544683
7240501005162864,LAGOA_CONCEICAO,Florianopolis,2026-03-04,MADRUGADA,579,2087,30552337347,4577807230,489,0.0677,0.35,1490,1315,-27.609442,-48.449442
724050698410270,INGLESES,Florianopolis,2026-03-06,TARDE,1948,8797,128759883111,19921728083,471,0.0675,0.357,6491,5106,-27.462892,-48.383642
724050684142660,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-06,NOITE,1906,8551,117993105254,17686323832,477,0.0697,0.345,6030,4865,-27.6075,-48.638889
724050699109710,INGLESES,Florianopolis,2026-03-08,MANHA,1151,4716,87728289937,13656099408,482,0.0676,0.356,3332,2745,-27.439417,-48.387583
724050699925282,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-13,NOITE,1826,8109,115871798945,17563398297,482,0.0678,0.338,5829,4606,-27.599583,-48.620278
724050699654513,LAGOA_CONCEICAO,Florianopolis,2026-03-14,MADRUGADA,534,1855,38013743982,5821874439,494,0.0676,0.345,1407,1127,-27.572611,-48.430139
7240501003495564,UFSC,Florianopolis,2026-03-14,MADRUGADA,670,2558,50306841674,7741971215,480,0.0671,0.356,1798,1408,-27.593478,-48.552089
724050699109710,INGLESES,Florianopolis,2026-03-02,MADRUGADA,546,1996,27280688789,4069854473,473,0.0653,0.358,1408,1175,-27.439417,-48.387583
724050696484315,INGLESES,Florianopolis,2026-03-08,MADRUGADA,499,1836,33360363685,4885978995,484,0.068,0.342,1382,1090,-27.43975,-48.419811
724050684142660,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-01,MADRUGADA,554,2109,33715316958,5154107297,476,0.0699,0.359,1432,1164,-27.6075,-48.638889
7240501005162708,INGLESES,Florianopolis,2026-03-09,TARDE,1997,9210,135804624897,20476376956,482,0.068,0.357,6602,5320,-27.441667,-48.385831
7240501005172215,NORTE_ILHA,Florianopolis,2026-03-10,MADRUGADA,514,1938,27742680503,4021971573,470,0.0708,0.332,1401,1100,-27.451806,-48.452108
724050697341860,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-15,MADRUGADA,451,1616,26883102268,4298867891,493,0.0691,0.358,1260,929,-27.596094,-48.599653
724050699871824,SAO_JOSE_ROÇADO,Sao Jose,2026-03-01,TARDE,1421,6653,98427327829,15262771571,479,0.0704,0.35,4872,3759,-27.570472,-48.644611
7240501005162694,NORTE_ILHA,Florianopolis,2026-03-05,MANHA,1506,6506,86489823888,13259905735,481,0.0683,0.345,4753,3758,-27.481442,-48.49175
7240501005162597,LAGOA_CONCEICAO,Florianopolis,2026-03-05,NOITE,1741,7833,110447772770,16470286778,475,0.0677,0.353,5481,4314,-27.573889,-48.431667
7240501005162597,LAGOA_CONCEICAO,Florianopolis,2026-03-05,MANHA,1713,7564,107728364054,16261015875,483,0.0686,0.352,5403,4255,-27.573889,-48.431667
724050699654556,LAGOA_CONCEICAO,Florianopolis,2026-03-10,MADRUGADA,581,2184,27169487776,4040944715,468,0.0709,0.358,1568,1227,-27.63325,-48.473389
7240501005162546,CAMPECHE,Florianopolis,2026-03-04,MADRUGADA,577,2151,31308128604,4846244909,477,0.0693,0.346,1536,1273,-27.680831,-48.4925
724050696484323,NORTE_ILHA,Florianopolis,2026-03-08,MADRUGADA,447,1631,25570642047,3848702930,478,0.0677,0.359,1169,919,-27.497669,-48.419811
724050683793381,ESTREITO_CAPOEIRAS,Florianopolis,2026-03-09,MADRUGADA,581,2161,29896325593,4499770482,494,0.0712,0.364,1594,1288,-27.599258,-48.579861
7240501003508453,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-03,MADRUGADA,624,2404,37771273460,5833172676,463,0.0662,0.344,1696,1380,-27.603972,-48.581722
7240501005162554,VIA_EXPRESSA_CORREDOR,Florianopolis,2026-03-04,MADRUGADA,678,2645,38904085247,5668062544,482,0.0706,0.342,1772,1507,-27.616389,-48.587497
724050699925282,SAO_JOSE_KOBRASOL,Sao Jose,2026-03-05,MANHA,1771,7717,110250136885,16603426345,493,0.068,0.346,5551,4320,-27.599583,-48.620278
7240501003862931,CBD_BEIRAMAR,Florianopolis,2026-03-08,MADRUGADA,606,2304,38942236272,5896675837,477,0.0665,0.354,1644,1330,-27.591397,-48.54975
7240501004550410,UFSC,Florianopolis,2026-03-08,MADRUGADA,670,2490,47716516403,7670682820,483,0.068,0.34,1841,1488,-27.590569,-48.557111
7240501005162775,CANASVIEIRAS,Florianopolis,2026-03-09,MADRUGADA,709,2623,39336161185,5859164116,498,0.0705,0.351,1872,1539,-27.434294,-48.460597
724050699979439,SAO_JOSE_CENTRO,Sao Jose,2026-03-11,MADRUGADA,1134,4256,71889779749,10714707618,483,0.0688,0.349,3132,2462,-27.600028,-48.608417
724050684142457,CBD_BEIRAMAR,Florianopolis,2026-03-01,MADRUGADA,576,2141,37787944745,5900300554,481,0.0707,0.351,1489,1278,-27.585,-48.544722
724050698820037,CAMPECHE,Florianopolis,2026-03-03,MADRUGADA,582,2118,31842932067,4818896217,497,0.0682,0.336,1543,1282,-27.658469,-48.506081
7240501005162716,LAGOA_CONCEICAO,Florianopolis,2026-03-14,NOITE,2154,10468,182086427113,27312309645,484,0.0679,0.35,7583,5937,-27.633306,-48.473306
7240501005162724,CAMPECHE,Florianopolis,2026-03-03,MADRUGADA,598,2189,34299201199,5095123282,482,0.0685,0.345,1643,1280,-27.658331,-48.505831
724050698571150,SAO_JOSE_ROÇADO,Sao Jose,2026-03-04,MANHA,1120,4866,61911923360,9289313236,481,0.0672,0.348,3397,2685,-27.582717,-48.641497
7240501005162570,SC401_CORREDOR,Florianopolis,2026-03-07,MADRUGADA,506,1887,29045697853,4217341883,491,0.0703,0.357,1347,1034,-27.574167,-48.533889
724050698098013,SC401_CORREDOR,Florianopolis,2026-03-12,MADRUGADA,506,1901,31507756066,4727838143,494,0.0715,0.343,1341,1043,-27.574,-48.533583
7240501005162732,NORTE_ILHA,Florianopolis,2026-03-01,MADRUGADA,458,1771,28240504544,4281358084,476,0.0677,0.362,1272,961,-27.496108,-48.418608
724050699109663,NORTE_ILHA,Florianopolis,2026-03-11,MADRUGADA,558,1924,29086669357,4519689883,459,0.0698,0.351,1489,1189,-27.482361,-48.491944
7240501005162732,NORTE_ILHA,Florianopolis,2026-03-13,MADRUGADA,532,1992,27622787212,4146453236,482,0.0691,0.354,1428,1109,-27.496108,-48.418608
724050683793438,NORTE_ILHA,Florianopolis,2026-03-15,MADRUGADA,418,1519,29689379977,4390916969,467,0.0676,0.353,1183,883,-27.482269,-48.491897
724050699844231,BIGUACU_BR101_NORTE,Biguacu,2026-03-01,MADRUGADA,645,2478,44912916136,6765787895,483,0.0682,0.337,1732,1401,-27.51925,-48.640444
7240501005162694,NORTE_ILHA,Florianopolis,2026-03-02,MADRUGADA,500,1847,26771004942,4055913929,464,0.0716,0.345,1274,1054,-27.481442,-48.49175
7240501005162740,RESIDENCIAL_NORTE,Florianopolis,2026-03-03,MADRUGADA,625,2373,35175926019,5358567699,486,0.0712,0.35,1718,1365,-27.554614,-48.497806
