ecgi_origem,lat_origem,lon_origem,cluster_origem,municipio_origem,ecgi_destino,lat_destino,lon_destino,cluster_destino,municipio_destino,n_usuarios,n_transicoes,dist_km,periodo_predominante,pct_do_cluster_origem
724050697792102,-27.591372,-48.552747,CBD_BEIRAMAR,Florianopolis,724050685015394,-27.586064,-48.609675,SAO_JOSE_KOBRASOL,Sao Jose,197,199,5.641,MANHA,0.6
724050685015394,-27.586064,-48.609675,SAO_JOSE_KOBRASOL,Sao Jose,7240501003484449,-27.594881,-48.54445,CBD_BEIRAMAR,Florianopolis,211,217,6.502,MANHA,0.8
7240501005162759,-27.597667,-48.585108,ESTREITO_CAPOEIRAS,Florianopolis,724050696233975,-27.641511,-48.7061,PALHOCA_PEDRA_BRANCA,Palhoca,195,196,12.879,MANHA,0.7
7240501005162694,-27.481442,-48.49175,NORTE_ILHA,Florianopolis,724050685015394,-27.586064,-48.609675,SAO_JOSE_KOBRASOL,Sao Jose,183,183,16.448,MANHA,0.7
724050685015378,-27.567222,-48.617175,SAO_JOSE_ROÇADO,Sao Jose,724050699654556,-27.63325,-48.473389,LAGOA_CONCEICAO,Florianopolis,193,194,15.958,MANHA,0.8
724050699654556,-27.63325,-48.473389,LAGOA_CONCEICAO,Florianopolis,724050699979439,-27.600028,-48.608417,SAO_JOSE_CENTRO,Sao Jose,191,191,13.807,MANHA,0.7
724050698820053,-27.750786,-48.508767,CAMPECHE,Florianopolis,724050697341860,-27.596094,-48.599653,ESTREITO_CAPOEIRAS,Florianopolis,213,215,19.39,MANHA,0.8
724050683793438,-27.482269,-48.491897,NORTE_ILHA,Florianopolis,7240501005162589,-27.751942,-48.504442,CAMPECHE,Florianopolis,193,196,30.012,MANHA,0.8
7240501003495076,-27.594458,-48.637742,SAO_JOSE_KOBRASOL,Sao Jose,724050697341860,-27.596094,-48.599653,ESTREITO_CAPOEIRAS,Florianopolis,178,178,3.758,MANHA,0.6
7240501003495076,-27.594458,-48.637742,SAO_JOSE_KOBRASOL,Sao Jose,7240501005162554,-27.616389,-48.587497,VIA_EXPRESSA_CORREDOR,Florianopolis,201,202,5.519,MANHA,0.7
724050696484323,-27.497669,-48.419811,NORTE_ILHA,Florianopolis,724050683790307,-27.5865,-48.4968,SC401_CORREDOR,Florianopolis,174,174,12.457,MANHA,0.7
7240501005162775,-27.434294,-48.460597,CANASVIEIRAS,Florianopolis,724050696484315,-27.43975,-48.419811,INGLESES,Florianopolis,198,202,4.071,MANHA,0.7
7240501005162651,-27.466247,-48.382028,INGLESES,Florianopolis,724050697342190,-27.5834,-48.544683,CBD_BEIRAMAR,Florianopolis,210,215,20.663,MANHA,0.8
724050699323290,-27.687672,-48.565403,AEROPORTO_HLZ,Florianopolis,724050684142660,-27.6075,-48.638889,SAO_JOSE_KOBRASOL,Sao Jose,196,196,11.483,MANHA,0.7
7240501003370664,-27.673358,-48.656689,SAO_JOSE_BARREIROS,Palhoca,724050698410270,-27.462892,-48.383642,INGLESES,Florianopolis,196,199,35.666,MANHA,0.9
724050699925231,-27.600833,-48.648111,SAO_JOSE_KOBRASOL,Sao Jose,724050697792102,-27.591372,-48.552747,CBD_BEIRAMAR,Florianopolis,194,197,9.456,MANHA,0.7
724050683884425,-27.601483,-48.592317,ESTREITO_CAPOEIRAS,Florianopolis,7240501005162538,-27.66,-48.543331,AEROPORTO_HLZ,Florianopolis,207,210,8.101,MANHA,0.8
724050696233975,-27.641511,-48.7061,PALHOCA_PEDRA_BRANCA,Palhoca,724050699654513,-27.572611,-48.430139,LAGOA_CONCEICAO,Florianopolis,200,202,28.25,MANHA,0.7
7240501004978224,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,7240501005162600,-27.585,-48.543889,CBD_BEIRAMAR,Florianopolis,196,198,13.829,MANHA,0.7
7240501003495076,-27.594458,-48.637742,SAO_JOSE_KOBRASOL,Sao Jose,724050699654513,-27.572611,-48.430139,LAGOA_CONCEICAO,Florianopolis,226,228,20.604,MANHA,0.8
724050698820053,-27.750786,-48.508767,CAMPECHE,Florianopolis,7240501005162651,-27.466247,-48.382028,INGLESES,Florianopolis,225,226,34.015,MANHA,0.8
7240501005162635,-27.592608,-48.555469,UFSC,Florianopolis,7240501005162589,-27.751942,-48.504442,CAMPECHE,Florianopolis,208,212,18.416,MANHA,0.7
724050699323290,-27.687672,-48.565403,AEROPORTO_HLZ,Florianopolis,724050699979439,-27.600028,-48.608417,SAO_JOSE_CENTRO,Sao Jose,198,200,10.627,MANHA,0.7
724050697792102,-27.591372,-48.552747,CBD_BEIRAMAR,Florianopolis,724050697341879,-27.542733,-48.505306,RESIDENCIAL_NORTE,Florianopolis,207,210,7.15,MANHA,0.7
7240501003510334,-27.580392,-48.542172,CBD_BEIRAMAR,Florianopolis,7240501005162708,-27.441667,-48.385831,INGLESES,Florianopolis,189,189,21.81,MANHA,0.6
7240501005319917,-27.56265,-48.516522,SC401_CORREDOR,Florianopolis,7240501005162694,-27.481442,-48.49175,NORTE_ILHA,Florianopolis,186,189,9.355,MANHA,0.7
724050698410289,-27.637456,-48.666794,PALHOCA_CENTRO,Palhoca,724050699654920,-27.443417,-48.502056,JURERE,Florianopolis,190,199,27.006,MANHA,0.8
7240501005162791,-27.529167,-48.510831,RESIDENCIAL_NORTE,Florianopolis,7240501003494940,-27.578531,-48.510769,SC401_CORREDOR,Florianopolis,178,181,5.489,MANHA,0.6
7240501003484449,-27.594881,-48.54445,CBD_BEIRAMAR,Florianopolis,724050699654556,-27.63325,-48.473389,LAGOA_CONCEICAO,Florianopolis,195,201,8.199,MANHA,0.6
7240501005162520,-27.439442,-48.419442,INGLESES,Florianopolis,724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,202,202,19.51,MANHA,0.8
7240501005162538,-27.66,-48.543331,AEROPORTO_HLZ,Florianopolis,7240501005162554,-27.616389,-48.587497,VIA_EXPRESSA_CORREDOR,Florianopolis,191,191,6.515,MANHA,0.7
7240501005162554,-27.616389,-48.587497,VIA_EXPRESSA_CORREDOR,Florianopolis,724050683898841,-27.594028,-48.520928,TRINDADE,Florianopolis,196,197,7.015,MANHA,0.7
7240501005162767,-27.583889,-48.523889,TRINDADE,Florianopolis,724050698422520,-27.5843,-48.501864,SC401_CORREDOR,Florianopolis,171,174,2.171,MANHA,0.6
7240501005162716,-27.633306,-48.473306,LAGOA_CONCEICAO,Florianopolis,7240501005938420,-27.722875,-48.563117,AEROPORTO_HLZ,Florianopolis,190,199,13.319,MANHA,0.7
724050699842719,-27.56575,-48.626139,SAO_JOSE_ROÇADO,Sao Jose,724050683935372,-27.7,-48.550647,AEROPORTO_HLZ,Florianopolis,204,205,16.678,MANHA,0.9
7240501005162708,-27.441667,-48.385831,INGLESES,Florianopolis,724050697341860,-27.596094,-48.599653,ESTREITO_CAPOEIRAS,Florianopolis,191,192,27.193,MANHA,0.7
724050697605949,-27.594117,-48.571572,COQUEIROS,Florianopolis,724050699654556,-27.63325,-48.473389,LAGOA_CONCEICAO,Florianopolis,187,187,10.607,MANHA,0.8
7240501005162660,-27.439567,-48.501131,JURERE,Florianopolis,7240501005162635,-27.592608,-48.555469,UFSC,Florianopolis,172,177,17.841,MANHA,0.7
7240501003962715,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,7240501005162783,-27.596942,-48.549719,UFSC,Florianopolis,198,198,14.266,MANHA,0.7
7240501004011684,-27.594453,-48.586731,ESTREITO_CAPOEIRAS,Florianopolis,724050699109710,-27.439417,-48.387583,INGLESES,Florianopolis,188,188,26.132,TARDE,0.7
724050683793381,-27.599258,-48.579861,ESTREITO_CAPOEIRAS,Florianopolis,724050683935003,-27.594397,-48.556111,UFSC,Florianopolis,212,213,2.402,MANHA,0.8
7240501004011684,-27.594453,-48.586731,ESTREITO_CAPOEIRAS,Florianopolis,724050687263808,-27.439722,-48.387592,INGLESES,Florianopolis,165,167,26.109,MANHA,0.6
724050699521815,-27.443222,-48.507111,JURERE,Florianopolis,724050696484293,-27.434297,-48.460603,CANASVIEIRAS,Florianopolis,186,189,4.696,MANHA,0.7
724050696483882,-27.599642,-48.468531,LAGOA_CONCEICAO,Florianopolis,724050698422520,-27.5843,-48.501864,SC401_CORREDOR,Florianopolis,201,202,3.701,MANHA,0.7
7240501005162791,-27.529167,-48.510831,RESIDENCIAL_NORTE,Florianopolis,7240501005319917,-27.56265,-48.516522,SC401_CORREDOR,Florianopolis,189,189,3.765,MANHA,0.7
724050683935135,-27.4292,-48.458697,CANASVIEIRAS,Florianopolis,7240501003508453,-27.603972,-48.581722,VIA_EXPRESSA_CORREDOR,Florianopolis,192,193,22.91,MANHA,0.7
724050683935003,-27.594397,-48.556111,UFSC,Florianopolis,724050697545253,-27.537189,-48.527061,SC401_CORREDOR,Florianopolis,179,180,6.976,MANHA,0.6
7240501005162538,-27.66,-48.543331,AEROPORTO_HLZ,Florianopolis,7240501005162589,-27.751942,-48.504442,CAMPECHE,Florianopolis,206,208,10.917,MANHA,0.8
724050696484315,-27.43975,-48.419811,INGLESES,Florianopolis,7240501005162619,-27.588331,-48.498056,TRINDADE,Florianopolis,192,194,18.235,MANHA,0.7
7240501003494940,-27.578531,-48.510769,SC401_CORREDOR,Florianopolis,724050683935003,-27.594397,-48.556111,UFSC,Florianopolis,166,166,4.804,MANHA,0.6
7240501005162660,-27.439567,-48.501131,JURERE,Florianopolis,724050698820037,-27.658469,-48.506081,CAMPECHE,Florianopolis,226,226,24.346,MANHA,0.9
724050683793438,-27.482269,-48.491897,NORTE_ILHA,Florianopolis,724050699521815,-27.443222,-48.507111,JURERE,Florianopolis,210,218,4.594,MANHA,0.8
724050683793438,-27.482269,-48.491897,NORTE_ILHA,Florianopolis,724050696484277,-27.682578,-48.491986,CAMPECHE,Florianopolis,185,186,22.273,MANHA,0.7
724050699109663,-27.482361,-48.491944,NORTE_ILHA,Florianopolis,7240501004550410,-27.590569,-48.557111,UFSC,Florianopolis,216,216,13.64,MANHA,0.8
724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,7240501003861722,-27.601811,-48.526975,TRINDADE,Florianopolis,216,217,2.292,MANHA,0.7
7240501004011684,-27.594453,-48.586731,ESTREITO_CAPOEIRAS,Florianopolis,724050697342212,-27.528831,-48.513689,RESIDENCIAL_NORTE,Florianopolis,181,183,10.251,MANHA,0.7
7240501005162767,-27.583889,-48.523889,TRINDADE,Florianopolis,7240501005162600,-27.585,-48.543889,CBD_BEIRAMAR,Florianopolis,193,195,1.975,MANHA,0.6
724050688192491,-27.570694,-48.644742,SAO_JOSE_ROÇADO,Sao Jose,724050699654556,-27.63325,-48.473389,LAGOA_CONCEICAO,Florianopolis,174,177,18.262,MANHA,0.8
7240501005162538,-27.66,-48.543331,AEROPORTO_HLZ,Florianopolis,724050698820053,-27.750786,-48.508767,CAMPECHE,Florianopolis,192,193,10.653,MANHA,0.7
7240501005373318,-27.60395,-48.546242,CENTRO_HISTORICO,Florianopolis,724050699844282,-27.594139,-48.612611,SAO_JOSE_KOBRASOL,Sao Jose,188,189,6.631,MANHA,0.8
7240501000087309,-27.584058,-48.619528,SAO_JOSE_KOBRASOL,Sao Jose,7240501005938420,-27.722875,-48.563117,AEROPORTO_HLZ,Florianopolis,180,180,16.405,MANHA,0.6
7240501003294445,-27.538056,-48.527389,SC401_CORREDOR,Florianopolis,7240501005162686,-27.580831,-48.594167,ESTREITO_CAPOEIRAS,Florianopolis,220,221,8.121,MANHA,0.8
724050699109710,-27.439417,-48.387583,INGLESES,Florianopolis,7240501005162643,-27.542653,-48.505306,RESIDENCIAL_NORTE,Florianopolis,186,187,16.328,MANHA,0.7
7240501003862800,-27.586028,-48.547444,CBD_BEIRAMAR,Florianopolis,7240501005162783,-27.596942,-48.549719,UFSC,Florianopolis,194,195,1.234,MANHA,0.6
724050696484153,-27.612097,-48.543378,TRINDADE,Florianopolis,7240501005162554,-27.616389,-48.587497,VIA_EXPRESSA_CORREDOR,Florianopolis,196,201,4.373,MANHA,0.7
724050697368777,-27.595017,-48.548794,CBD_BEIRAMAR,Florianopolis,724050685015394,-27.586064,-48.609675,SAO_JOSE_KOBRASOL,Sao Jose,185,190,6.082,MANHA,0.6
724050696484269,-27.664203,-48.534994,AEROPORTO_HLZ,Florianopolis,724050698410254,-27.489517,-48.535633,JURERE,Florianopolis,195,197,19.424,MANHA,0.7
724050699925231,-27.600833,-48.648111,SAO_JOSE_KOBRASOL,Sao Jose,7240501005162856,-27.439331,-48.489575,JURERE,Florianopolis,215,219,23.81,MANHA,0.8
7240501005938420,-27.722875,-48.563117,AEROPORTO_HLZ,Florianopolis,724050697368777,-27.595017,-48.548794,CBD_BEIRAMAR,Florianopolis,204,208,14.287,MANHA,0.8
7240501005162651,-27.466247,-48.382028,INGLESES,Florianopolis,724050697397122,-27.5886,-48.590167,ESTREITO_CAPOEIRAS,Florianopolis,172,173,24.624,MANHA,0.7
724050683935372,-27.7,-48.550647,AEROPORTO_HLZ,Florianopolis,7240501005162651,-27.466247,-48.382028,INGLESES,Florianopolis,179,182,30.851,MANHA,0.7
724050698410254,-27.489517,-48.535633,JURERE,Florianopolis,724050684142570,-27.529258,-48.514072,RESIDENCIAL_NORTE,Florianopolis,204,206,4.904,MANHA,0.8
724050685015130,-27.622639,-48.674258,PALHOCA_PEDRA_BRANCA,Palhoca,7240501005162759,-27.597667,-48.585108,ESTREITO_CAPOEIRAS,Florianopolis,212,216,9.213,MANHA,0.8
724050699925215,-27.578972,-48.609,ESTREITO_CAPOEIRAS,Sao Jose,7240501005938420,-27.722875,-48.563117,AEROPORTO_HLZ,Florianopolis,209,212,16.627,MANHA,0.8
724050699925215,-27.578972,-48.609,ESTREITO_CAPOEIRAS,Sao Jose,7240501005162740,-27.554614,-48.497806,RESIDENCIAL_NORTE,Florianopolis,205,209,11.29,MANHA,0.8
7240501005162678,-27.578497,-48.510581,SC401_CORREDOR,Florianopolis,7240501005162554,-27.616389,-48.587497,VIA_EXPRESSA_CORREDOR,Florianopolis,191,193,8.672,MANHA,0.7
7240501005162554,-27.616389,-48.587497,VIA_EXPRESSA_CORREDOR,Florianopolis,7240501005162694,-27.481442,-48.49175,NORTE_ILHA,Florianopolis,188,191,17.728,MANHA,0.7
724050697341879,-27.542733,-48.505306,RESIDENCIAL_NORTE,Florianopolis,7240501004550410,-27.590569,-48.557111,UFSC,Florianopolis,196,198,7.374,MANHA,0.7
724050685015130,-27.622639,-48.674258,PALHOCA_PEDRA_BRANCA,Palhoca,7240501005162554,-27.616389,-48.587497,VIA_EXPRESSA_CORREDOR,Florianopolis,231,238,8.576,MANHA,0.8
7240501005162554,-27.616389,-48.587497,VIA_EXPRESSA_CORREDOR,Florianopolis,724050697342190,-27.5834,-48.544683,CBD_BEIRAMAR,Florianopolis,208,211,5.591,MANHA,0.8
724050684641810,-27.568425,-48.513053,SC401_CORREDOR,Florianopolis,7240501005162864,-27.609442,-48.449442,LAGOA_CONCEICAO,Florianopolis,216,221,7.753,MANHA,0.8
724050698571150,-27.582717,-48.641497,SAO_JOSE_ROÇADO,Sao Jose,724050698586638,-27.607781,-48.634719,SAO_JOSE_KOBRASOL,Sao Jose,197,200,2.866,MANHA,0.9
724050698586638,-27.607781,-48.634719,SAO_JOSE_KOBRASOL,Sao Jose,724050687263808,-27.439722,-48.387592,INGLESES,Florianopolis,206,212,30.709,MANHA,0.7
724050685015378,-27.567222,-48.617175,SAO_JOSE_ROÇADO,Sao Jose,724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,188,193,8.332,MANHA,0.8
724050688192491,-27.570694,-48.644742,SAO_JOSE_ROÇADO,Sao Jose,7240501005162554,-27.616389,-48.587497,VIA_EXPRESSA_CORREDOR,Florianopolis,180,184,7.592,MANHA,0.8
7240501003862931,-27.591397,-48.54975,CBD_BEIRAMAR,Florianopolis,7240501005162546,-27.680831,-48.4925,CAMPECHE,Florianopolis,213,218,11.432,MANHA,0.7
7240501005162619,-27.588331,-48.498056,TRINDADE,Florianopolis,7240501005162562,-27.604942,-48.594306,ESTREITO_CAPOEIRAS,Florianopolis,205,207,9.663,MANHA,0.7
724050699861578,-27.572972,-48.617889,SAO_JOSE_KOBRASOL,Sao Jose,724050684641844,-27.451714,-48.452175,NORTE_ILHA,Florianopolis,222,227,21.187,MANHA,0.8
724050684641844,-27.451714,-48.452175,NORTE_ILHA,Florianopolis,724050699323290,-27.687672,-48.565403,AEROPORTO_HLZ,Florianopolis,179,180,28.512,MANHA,0.7
7240501005162643,-27.542653,-48.505306,RESIDENCIAL_NORTE,Florianopolis,724050684142660,-27.6075,-48.638889,SAO_JOSE_KOBRASOL,Sao Jose,188,190,15.012,MANHA,0.7
7240501005319917,-27.56265,-48.516522,SC401_CORREDOR,Florianopolis,724050685015378,-27.567222,-48.617175,SAO_JOSE_ROÇADO,Sao Jose,192,193,9.935,MANHA,0.7
724050697545253,-27.537189,-48.527061,SC401_CORREDOR,Florianopolis,7240501005162708,-27.441667,-48.385831,INGLESES,Florianopolis,191,191,17.518,MANHA,0.7
724050697341860,-27.596094,-48.599653,ESTREITO_CAPOEIRAS,Florianopolis,724050696483882,-27.599642,-48.468531,LAGOA_CONCEICAO,Florianopolis,225,231,12.927,MANHA,0.8
7240501005172215,-27.451806,-48.452108,NORTE_ILHA,Florianopolis,724050699654513,-27.572611,-48.430139,LAGOA_CONCEICAO,Florianopolis,185,186,13.607,MANHA,0.7
7240501005162708,-27.441667,-48.385831,INGLESES,Florianopolis,724050699925258,-27.5465,-48.629694,SAO_JOSE_ROÇADO,Sao Jose,191,193,26.73,MANHA,0.7
724050698410254,-27.489517,-48.535633,JURERE,Florianopolis,7240501004011684,-27.594453,-48.586731,ESTREITO_CAPOEIRAS,Florianopolis,197,202,12.709,MANHA,0.8
7240501005172223,-27.605831,-48.531389,TRINDADE,Florianopolis,724050698586638,-27.607781,-48.634719,SAO_JOSE_KOBRASOL,Sao Jose,202,207,10.184,MANHA,0.7
7240501005162694,-27.481442,-48.49175,NORTE_ILHA,Florianopolis,724050683793381,-27.599258,-48.579861,ESTREITO_CAPOEIRAS,Florianopolis,191,195,15.719,MANHA,0.7
724050697341879,-27.542733,-48.505306,RESIDENCIAL_NORTE,Florianopolis,724050684641828,-27.656481,-48.509303,CAMPECHE,Florianopolis,200,206,12.654,MANHA,0.7
7240501005162732,-27.496108,-48.418608,NORTE_ILHA,Florianopolis,724050699654556,-27.63325,-48.473389,LAGOA_CONCEICAO,Florianopolis,212,214,16.177,MANHA,0.8
7240501005162678,-27.578497,-48.510581,SC401_CORREDOR,Florianopolis,7240501003862931,-27.591397,-48.54975,CBD_BEIRAMAR,Florianopolis,199,201,4.118,MANHA,0.8
7240501005162759,-27.597667,-48.585108,ESTREITO_CAPOEIRAS,Florianopolis,7240501005162694,-27.481442,-48.49175,NORTE_ILHA,Florianopolis,195,195,15.867,MANHA,0.7
7240501005162635,-27.592608,-48.555469,UFSC,Florianopolis,7240501004978224,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,205,209,13.524,MANHA,0.7
7240501005162678,-27.578497,-48.510581,SC401_CORREDOR,Florianopolis,7240501005162686,-27.580831,-48.594167,ESTREITO_CAPOEIRAS,Florianopolis,195,197,8.242,MANHA,0.7
7240501005162686,-27.580831,-48.594167,ESTREITO_CAPOEIRAS,Florianopolis,724050698410254,-27.489517,-48.535633,JURERE,Florianopolis,195,199,11.679,MANHA,0.7
724050697368777,-27.595017,-48.548794,CBD_BEIRAMAR,Florianopolis,724050699844282,-27.594139,-48.612611,SAO_JOSE_KOBRASOL,Sao Jose,192,195,6.29,MANHA,0.6
724050684144778,-27.595694,-48.548194,CBD_BEIRAMAR,Florianopolis,7240501005162864,-27.609442,-48.449442,LAGOA_CONCEICAO,Florianopolis,200,202,9.85,MANHA,0.6
724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,7240501003494940,-27.578531,-48.510769,SC401_CORREDOR,Florianopolis,206,208,2.362,MANHA,0.6
7240501003495238,-27.596111,-48.525528,TRINDADE,Florianopolis,724050698410289,-27.637456,-48.666794,PALHOCA_CENTRO,Palhoca,200,204,14.658,MANHA,0.7
724050699654432,-27.594083,-48.521139,TRINDADE,Florianopolis,724050699871824,-27.570472,-48.644611,SAO_JOSE_ROÇADO,Sao Jose,210,216,12.449,MANHA,0.7
724050699323290,-27.687672,-48.565403,AEROPORTO_HLZ,Florianopolis,7240501005162643,-27.542653,-48.505306,RESIDENCIAL_NORTE,Florianopolis,210,212,17.178,MANHA,0.8
7240501003495238,-27.596111,-48.525528,TRINDADE,Florianopolis,724050697326900,-27.612839,-48.593017,VIA_EXPRESSA_CORREDOR,Florianopolis,180,192,6.905,MANHA,0.6
724050696484269,-27.664203,-48.534994,AEROPORTO_HLZ,Florianopolis,724050696484277,-27.682578,-48.491986,CAMPECHE,Florianopolis,227,227,4.702,MANHA,0.9
724050696484293,-27.434297,-48.460603,CANASVIEIRAS,Florianopolis,724050696233975,-27.641511,-48.7061,PALHOCA_PEDRA_BRANCA,Palhoca,213,215,33.418,MANHA,0.8
7240501003495238,-27.596111,-48.525528,TRINDADE,Florianopolis,7240501005162759,-27.597667,-48.585108,ESTREITO_CAPOEIRAS,Florianopolis,210,212,5.874,MANHA,0.7
7240501005162686,-27.580831,-48.594167,ESTREITO_CAPOEIRAS,Florianopolis,724050683898841,-27.594028,-48.520928,TRINDADE,Florianopolis,214,220,7.366,MANHA,0.8
7240501004011684,-27.594453,-48.586731,ESTREITO_CAPOEIRAS,Florianopolis,7240501005162651,-27.466247,-48.382028,INGLESES,Florianopolis,174,176,24.711,MANHA,0.6
724050684145073,-27.587967,-48.555231,CBD_BEIRAMAR,Florianopolis,724050683898841,-27.594028,-48.520928,TRINDADE,Florianopolis,173,173,3.447,MANHA,0.5
724050683935135,-27.4292,-48.458697,CANASVIEIRAS,Florianopolis,724050685015378,-27.567222,-48.617175,SAO_JOSE_ROÇADO,Sao Jose,179,182,21.906,MANHA,0.7
724050698820037,-27.658469,-48.506081,CAMPECHE,Florianopolis,7240501000087309,-27.584058,-48.619528,SAO_JOSE_KOBRASOL,Sao Jose,187,188,13.906,MANHA,0.7
7240501005938420,-27.722875,-48.563117,AEROPORTO_HLZ,Florianopolis,724050684641844,-27.451714,-48.452175,NORTE_ILHA,Florianopolis,182,186,32.073,MANHA,0.7
724050683884425,-27.601483,-48.592317,ESTREITO_CAPOEIRAS,Florianopolis,724050699871808,-27.618972,-48.634694,SAO_JOSE_CENTRO,Sao Jose,202,207,4.606,MANHA,0.8
724050699925258,-27.5465,-48.629694,SAO_JOSE_ROÇADO,Sao Jose,7240501005172215,-27.451806,-48.452108,NORTE_ILHA,Florianopolis,216,221,20.437,MANHA,0.9
724050683898841,-27.594028,-48.520928,TRINDADE,Florianopolis,7240501005162864,-27.609442,-48.449442,LAGOA_CONCEICAO,Florianopolis,205,207,7.25,MANHA,0.7
724050696484293,-27.434297,-48.460603,CANASVIEIRAS,Florianopolis,7240501005162791,-27.529167,-48.510831,RESIDENCIAL_NORTE,Florianopolis,213,215,11.655,MANHA,0.8
7240501004978224,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,724050696233975,-27.641511,-48.7061,PALHOCA_PEDRA_BRANCA,Palhoca,190,193,15.693,MANHA,0.7
724050696484161,-27.598331,-48.576389,ESTREITO_CAPOEIRAS,Florianopolis,724050699654467,-27.574556,-48.510583,SC401_CORREDOR,Florianopolis,188,192,7.004,MANHA,0.7
724050699654467,-27.574556,-48.510583,SC401_CORREDOR,Florianopolis,7240501005162708,-27.441667,-48.385831,INGLESES,Florianopolis,204,210,19.228,MANHA,0.8
724050696233975,-27.641511,-48.7061,PALHOCA_PEDRA_BRANCA,Palhoca,7240501004978224,-27.508108,-48.654131,BIGUACU_BR101_NORTE,Biguacu,199,200,15.693,MANHA,0.7
7240501005162651,-27.466247,-48.382028,INGLESES,Florianopolis,724050684641828,-27.656481,-48.509303,CAMPECHE,Florianopolis,190,191,24.594,MANHA,0.7
7240501005162520,-27.439442,-48.419442,INGLESES,Florianopolis,724050699925282,-27.599583,-48.620278,SAO_JOSE_KOBRASOL,Sao Jose,205,208,26.633,MANHA,0.8
724050699925215,-27.578972,-48.609,ESTREITO_CAPOEIRAS,Sao Jose,7240501005162627,-27.603889,-48.577778,VIA_EXPRESSA_CORREDOR,Florianopolis,199,200,4.141,MANHA,0.7
724050697368777,-27.595017,-48.548794,CBD_BEIRAMAR,Florianopolis,724050699109710,-27.439417,-48.387583,INGLESES,Florianopolis,182,185,23.497,MANHA,0.6
724050698820037,-27.658469,-48.506081,CAMPECHE,Florianopolis,724050687263808,-27.439722,-48.387592,INGLESES,Florianopolis,151,153,26.983,MANHA,0.6
724050698410270,-27.462892,-48.383642,INGLESES,Florianopolis,7240501003495564,-27.593478,-48.552089,UFSC,Florianopolis,189,189,22.062,MANHA,0.7
7240501005172223,-27.605831,-48.531389,TRINDADE,Florianopolis,724050698571150,-27.582717,-48.641497,SAO_JOSE_ROÇADO,Sao Jose,206,209,11.151,MANHA,0.7
7240501005162686,-27.580831,-48.594167,ESTREITO_CAPOEIRAS,Florianopolis,7240501005162864,-27.609442,-48.449442,LAGOA_CONCEICAO,Florianopolis,199,209,14.613,MANHA,0.7
724050697326900,-27.612839,-48.593017,VIA_EXPRESSA_CORREDOR,Florianopolis,724050684646269,-27.608008,-48.62685,SAO_JOSE_CENTRO,Sao Jose,195,196,3.377,MANHA,0.7
724050699925240,-27.571944,-48.603917,ESTREITO_CAPOEIRAS,Sao Jose,724050697605965,-27.582264,-48.534361,CBD_BEIRAMAR,Florianopolis,200,205,6.951,MANHA,0.7
7240501004550410,-27.590569,-48.557111,UFSC,Florianopolis,724050696484293,-27.434297,-48.460603,CANASVIEIRAS,Florianopolis,194,200,19.812,MANHA,0.7
7240501003495076,-27.594458,-48.637742,SAO_JOSE_KOBRASOL,Sao Jose,724050699323290,-27.687672,-48.565403,AEROPORTO_HLZ,Florianopolis,208,213,12.578,MANHA,0.7
